Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_B18002_001,SE_B18002_002,SE_B18002_003,Percent_Rent_Burden,Percent_Severe_Burden
06037570303,"Census Tract 5703.03, Los Angeles County, California",ACSSF,ca,140,0,6143,,,,,6,37,,,570303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037570303,Census Tract 5703.03,,,,813,282,254,35%,31%
06037570304,"Census Tract 5703.04, Los Angeles County, California",ACSSF,ca,140,0,6144,,,,,6,37,,,570304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037570304,Census Tract 5703.04,,,,1002,324,256,32%,26%
06037570305,"Census Tract 5703.05, Los Angeles County, California",ACSSF,ca,140,0,6145,,,,,6,37,,,570305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037570305,Census Tract 5703.05,,,,1042,409,262,39%,25%
06037570306,"Census Tract 5703.06, Los Angeles County, California",ACSSF,ca,140,0,6146,,,,,6,37,,,570306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037570306,Census Tract 5703.06,,,,408,29,263,7%,64%
06037570402,"Census Tract 5704.02, Los Angeles County, California",ACSSF,ca,140,0,6147,,,,,6,37,,,570402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037570402,Census Tract 5704.02,,,,243,11,143,5%,59%
06037570403,"Census Tract 5704.03, Los Angeles County, California",ACSSF,ca,140,0,6148,,,,,6,37,,,570403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037570403,Census Tract 5704.03,,,,681,223,153,33%,22%
06037570404,"Census Tract 5704.04, Los Angeles County, California",ACSSF,ca,140,0,6149,,,,,6,37,,,570404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037570404,Census Tract 5704.04,,,,280,93,114,33%,41%
06037570502,"Census Tract 5705.02, Los Angeles County, California",ACSSF,ca,140,0,6150,,,,,6,37,,,570502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037570502,Census Tract 5705.02,,,,988,207,351,21%,36%
06037570503,"Census Tract 5705.03, Los Angeles County, California",ACSSF,ca,140,0,6151,,,,,6,37,,,570503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037570503,Census Tract 5705.03,,,,426,17,195,4%,46%
06037570504,"Census Tract 5705.04, Los Angeles County, California",ACSSF,ca,140,0,6152,,,,,6,37,,,570504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037570504,Census Tract 5705.04,,,,335,100,145,30%,43%
06037570601,"Census Tract 5706.01, Los Angeles County, California",ACSSF,ca,140,0,6153,,,,,6,37,,,570601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037570601,Census Tract 5706.01,,,,851,242,127,28%,15%
06037570602,"Census Tract 5706.02, Los Angeles County, California",ACSSF,ca,140,0,6154,,,,,6,37,,,570602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037570602,Census Tract 5706.02,,,,944,155,370,16%,39%
06037570603,"Census Tract 5706.03, Los Angeles County, California",ACSSF,ca,140,0,6155,,,,,6,37,,,570603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037570603,Census Tract 5706.03,,,,1420,249,503,18%,35%
06037570701,"Census Tract 5707.01, Los Angeles County, California",ACSSF,ca,140,0,6156,,,,,6,37,,,570701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037570701,Census Tract 5707.01,,,,1236,401,219,32%,18%
06037570703,"Census Tract 5707.03, Los Angeles County, California",ACSSF,ca,140,0,6157,,,,,6,37,,,570703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037570703,Census Tract 5707.03,,,,146,47,20,32%,14%
06037570800,"Census Tract 5708, Los Angeles County, California",ACSSF,ca,140,0,6158,,,,,6,37,,,570800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037570800,Census Tract 5708,,,,349,108,53,31%,15%
06037570901,"Census Tract 5709.01, Los Angeles County, California",ACSSF,ca,140,0,6159,,,,,6,37,,,570901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037570901,Census Tract 5709.01,,,,267,49,42,18%,16%
06037570902,"Census Tract 5709.02, Los Angeles County, California",ACSSF,ca,140,0,6160,,,,,6,37,,,570902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037570902,Census Tract 5709.02,,,,329,21,148,6%,45%
06037571000,"Census Tract 5710, Los Angeles County, California",ACSSF,ca,140,0,6161,,,,,6,37,,,571000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037571000,Census Tract 5710,,,,136,9,6,7%,4%
06037571101,"Census Tract 5711.01, Los Angeles County, California",ACSSF,ca,140,0,6162,,,,,6,37,,,571101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037571101,Census Tract 5711.01,,,,167,40,18,24%,11%
06037571102,"Census Tract 5711.02, Los Angeles County, California",ACSSF,ca,140,0,6163,,,,,6,37,,,571102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037571102,Census Tract 5711.02,,,,140,63,20,45%,14%
06037571201,"Census Tract 5712.01, Los Angeles County, California",ACSSF,ca,140,0,6164,,,,,6,37,,,571201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037571201,Census Tract 5712.01,,,,564,211,17,37%,3%
06037571202,"Census Tract 5712.02, Los Angeles County, California",ACSSF,ca,140,0,6165,,,,,6,37,,,571202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037571202,Census Tract 5712.02,,,,615,142,166,23%,27%
06037571300,"Census Tract 5713, Los Angeles County, California",ACSSF,ca,140,0,6166,,,,,6,37,,,571300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037571300,Census Tract 5713,,,,96,35,9,36%,9%
06037571400,"Census Tract 5714, Los Angeles County, California",ACSSF,ca,140,0,6167,,,,,6,37,,,571400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037571400,Census Tract 5714,,,,581,46,179,8%,31%
06037571502,"Census Tract 5715.02, Los Angeles County, California",ACSSF,ca,140,0,6168,,,,,6,37,,,571502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037571502,Census Tract 5715.02,,,,977,393,222,40%,23%
06037571504,"Census Tract 5715.04, Los Angeles County, California",ACSSF,ca,140,0,6169,,,,,6,37,,,571504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037571504,Census Tract 5715.04,,,,982,343,248,35%,25%
06037571505,"Census Tract 5715.05, Los Angeles County, California",ACSSF,ca,140,0,6170,,,,,6,37,,,571505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037571505,Census Tract 5715.05,,,,467,175,62,37%,13%
06037571600,"Census Tract 5716, Los Angeles County, California",ACSSF,ca,140,0,6171,,,,,6,37,,,571600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037571600,Census Tract 5716,,,,808,234,160,29%,20%
06037571701,"Census Tract 5717.01, Los Angeles County, California",ACSSF,ca,140,0,6172,,,,,6,37,,,571701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037571701,Census Tract 5717.01,,,,1137,401,217,35%,19%
06037571703,"Census Tract 5717.03, Los Angeles County, California",ACSSF,ca,140,0,6173,,,,,6,37,,,571703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037571703,Census Tract 5717.03,,,,737,285,147,39%,20%
06037571704,"Census Tract 5717.04, Los Angeles County, California",ACSSF,ca,140,0,6174,,,,,6,37,,,571704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037571704,Census Tract 5717.04,,,,761,223,262,29%,34%
06037571800,"Census Tract 5718, Los Angeles County, California",ACSSF,ca,140,0,6175,,,,,6,37,,,571800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037571800,Census Tract 5718,,,,436,80,147,18%,34%
06037571900,"Census Tract 5719, Los Angeles County, California",ACSSF,ca,140,0,6176,,,,,6,37,,,571900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037571900,Census Tract 5719,,,,1166,259,261,22%,22%
06037572001,"Census Tract 5720.01, Los Angeles County, California",ACSSF,ca,140,0,6177,,,,,6,37,,,572001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037572001,Census Tract 5720.01,,,,712,223,211,31%,30%
06037572201,"Census Tract 5722.01, Los Angeles County, California",ACSSF,ca,140,0,6178,,,,,6,37,,,572201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037572201,Census Tract 5722.01,,,,859,227,176,26%,20%
06037572202,"Census Tract 5722.02, Los Angeles County, California",ACSSF,ca,140,0,6179,,,,,6,37,,,572202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037572202,Census Tract 5722.02,,,,396,53,103,13%,26%
06037572301,"Census Tract 5723.01, Los Angeles County, California",ACSSF,ca,140,0,6180,,,,,6,37,,,572301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037572301,Census Tract 5723.01,,,,422,98,147,23%,35%
06037572500,"Census Tract 5725, Los Angeles County, California",ACSSF,ca,140,0,6181,,,,,6,37,,,572500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037572500,Census Tract 5725,,,,978,112,190,11%,19%
06037572600,"Census Tract 5726, Los Angeles County, California",ACSSF,ca,140,0,6182,,,,,6,37,,,572600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037572600,Census Tract 5726,,,,259,23,22,9%,8%
06037572700,"Census Tract 5727, Los Angeles County, California",ACSSF,ca,140,0,6183,,,,,6,37,,,572700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037572700,Census Tract 5727,,,,394,62,34,16%,9%
06037573002,"Census Tract 5730.02, Los Angeles County, California",ACSSF,ca,140,0,6184,,,,,6,37,,,573002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037573002,Census Tract 5730.02,,,,1005,352,230,35%,23%
06037573003,"Census Tract 5730.03, Los Angeles County, California",ACSSF,ca,140,0,6185,,,,,6,37,,,573003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037573003,Census Tract 5730.03,,,,242,75,31,31%,13%
06037573004,"Census Tract 5730.04, Los Angeles County, California",ACSSF,ca,140,0,6186,,,,,6,37,,,573004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037573004,Census Tract 5730.04,,,,1445,370,496,26%,34%
06037573101,"Census Tract 5731.01, Los Angeles County, California",ACSSF,ca,140,0,6187,,,,,6,37,,,573101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037573101,Census Tract 5731.01,,,,1049,475,300,45%,29%
06037573102,"Census Tract 5731.02, Los Angeles County, California",ACSSF,ca,140,0,6188,,,,,6,37,,,573102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037573102,Census Tract 5731.02,,,,490,120,60,24%,12%
06037573201,"Census Tract 5732.01, Los Angeles County, California",ACSSF,ca,140,0,6189,,,,,6,37,,,573201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037573201,Census Tract 5732.01,,,,877,303,276,35%,31%
06037573202,"Census Tract 5732.02, Los Angeles County, California",ACSSF,ca,140,0,6190,,,,,6,37,,,573202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037573202,Census Tract 5732.02,,,,1006,328,283,33%,28%
06037573300,"Census Tract 5733, Los Angeles County, California",ACSSF,ca,140,0,6191,,,,,6,37,,,573300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037573300,Census Tract 5733,,,,734,157,269,21%,37%
06037573401,"Census Tract 5734.01, Los Angeles County, California",ACSSF,ca,140,0,6192,,,,,6,37,,,573401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037573401,Census Tract 5734.01,,,,379,104,95,27%,25%
06037573402,"Census Tract 5734.02, Los Angeles County, California",ACSSF,ca,140,0,6193,,,,,6,37,,,573402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037573402,Census Tract 5734.02,,,,1620,398,473,25%,29%
06037573403,"Census Tract 5734.03, Los Angeles County, California",ACSSF,ca,140,0,6194,,,,,6,37,,,573403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037573403,Census Tract 5734.03,,,,349,71,95,20%,27%
06037573601,"Census Tract 5736.01, Los Angeles County, California",ACSSF,ca,140,0,6195,,,,,6,37,,,573601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037573601,Census Tract 5736.01,,,,268,0,43,0%,16%
06037573700,"Census Tract 5737, Los Angeles County, California",ACSSF,ca,140,0,6196,,,,,6,37,,,573700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037573700,Census Tract 5737,,,,164,46,40,28%,24%
06037573800,"Census Tract 5738, Los Angeles County, California",ACSSF,ca,140,0,6197,,,,,6,37,,,573800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037573800,Census Tract 5738,,,,127,70,7,55%,6%
06037573902,"Census Tract 5739.02, Los Angeles County, California",ACSSF,ca,140,0,6198,,,,,6,37,,,573902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037573902,Census Tract 5739.02,,,,105,12,15,11%,14%
06037574000,"Census Tract 5740, Los Angeles County, California",ACSSF,ca,140,0,6199,,,,,6,37,,,574000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037574000,Census Tract 5740,,,,181,15,7,8%,4%
06037574100,"Census Tract 5741, Los Angeles County, California",ACSSF,ca,140,0,6200,,,,,6,37,,,574100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037574100,Census Tract 5741,,,,395,100,54,25%,14%
06037574201,"Census Tract 5742.01, Los Angeles County, California",ACSSF,ca,140,0,6201,,,,,6,37,,,574201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037574201,Census Tract 5742.01,,,,156,59,41,38%,26%
06037574202,"Census Tract 5742.02, Los Angeles County, California",ACSSF,ca,140,0,6202,,,,,6,37,,,574202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037574202,Census Tract 5742.02,,,,388,97,78,25%,20%
06037574300,"Census Tract 5743, Los Angeles County, California",ACSSF,ca,140,0,6203,,,,,6,37,,,574300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037574300,Census Tract 5743,,,,589,78,90,13%,15%
06037574400,"Census Tract 5744, Los Angeles County, California",ACSSF,ca,140,0,6204,,,,,6,37,,,574400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037574400,Census Tract 5744,,,,299,133,6,44%,2%
06037574500,"Census Tract 5745, Los Angeles County, California",ACSSF,ca,140,0,6205,,,,,6,37,,,574500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037574500,Census Tract 5745,,,,361,116,27,32%,7%
06037574602,"Census Tract 5746.02, Los Angeles County, California",ACSSF,ca,140,0,6206,,,,,6,37,,,574602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037574602,Census Tract 5746.02,,,,70,17,22,24%,31%
06037574800,"Census Tract 5748, Los Angeles County, California",ACSSF,ca,140,0,6207,,,,,6,37,,,574800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037574800,Census Tract 5748,,,,652,219,125,34%,19%
06037574901,"Census Tract 5749.01, Los Angeles County, California",ACSSF,ca,140,0,6208,,,,,6,37,,,574901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037574901,Census Tract 5749.01,,,,396,92,88,23%,22%
06037574902,"Census Tract 5749.02, Los Angeles County, California",ACSSF,ca,140,0,6209,,,,,6,37,,,574902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037574902,Census Tract 5749.02,,,,1523,307,495,20%,33%
06037575001,"Census Tract 5750.01, Los Angeles County, California",ACSSF,ca,140,0,6210,,,,,6,37,,,575001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037575001,Census Tract 5750.01,,,,1131,202,264,18%,23%
06037575002,"Census Tract 5750.02, Los Angeles County, California",ACSSF,ca,140,0,6211,,,,,6,37,,,575002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037575002,Census Tract 5750.02,,,,1221,324,333,27%,27%
06037575101,"Census Tract 5751.01, Los Angeles County, California",ACSSF,ca,140,0,6212,,,,,6,37,,,575101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037575101,Census Tract 5751.01,,,,1150,463,389,40%,34%
06037575102,"Census Tract 5751.02, Los Angeles County, California",ACSSF,ca,140,0,6213,,,,,6,37,,,575102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037575102,Census Tract 5751.02,,,,1165,255,516,22%,44%
06037575103,"Census Tract 5751.03, Los Angeles County, California",ACSSF,ca,140,0,6214,,,,,6,37,,,575103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037575103,Census Tract 5751.03,,,,1745,685,373,39%,21%
06037575201,"Census Tract 5752.01, Los Angeles County, California",ACSSF,ca,140,0,6215,,,,,6,37,,,575201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037575201,Census Tract 5752.01,,,,1013,211,308,21%,30%
06037575202,"Census Tract 5752.02, Los Angeles County, California",ACSSF,ca,140,0,6216,,,,,6,37,,,575202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037575202,Census Tract 5752.02,,,,953,179,317,19%,33%
06037575300,"Census Tract 5753, Los Angeles County, California",ACSSF,ca,140,0,6217,,,,,6,37,,,575300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037575300,Census Tract 5753,,,,1225,370,279,30%,23%
06037575401,"Census Tract 5754.01, Los Angeles County, California",ACSSF,ca,140,0,6218,,,,,6,37,,,575401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037575401,Census Tract 5754.01,,,,1242,378,370,30%,30%
06037575402,"Census Tract 5754.02, Los Angeles County, California",ACSSF,ca,140,0,6219,,,,,6,37,,,575402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037575402,Census Tract 5754.02,,,,925,213,321,23%,35%
06037575801,"Census Tract 5758.01, Los Angeles County, California",ACSSF,ca,140,0,6220,,,,,6,37,,,575801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037575801,Census Tract 5758.01,,,,733,125,265,17%,36%
06037575802,"Census Tract 5758.02, Los Angeles County, California",ACSSF,ca,140,0,6221,,,,,6,37,,,575802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037575802,Census Tract 5758.02,,,,1334,287,529,22%,40%
06037575803,"Census Tract 5758.03, Los Angeles County, California",ACSSF,ca,140,0,6222,,,,,6,37,,,575803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037575803,Census Tract 5758.03,,,,1129,538,206,48%,18%
06037575901,"Census Tract 5759.01, Los Angeles County, California",ACSSF,ca,140,0,6223,,,,,6,37,,,575901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037575901,Census Tract 5759.01,,,,971,123,474,13%,49%
06037575902,"Census Tract 5759.02, Los Angeles County, California",ACSSF,ca,140,0,6224,,,,,6,37,,,575902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037575902,Census Tract 5759.02,,,,2526,606,603,24%,24%
06037576001,"Census Tract 5760.01, Los Angeles County, California",ACSSF,ca,140,0,6225,,,,,6,37,,,576001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037576001,Census Tract 5760.01,,,,2450,535,489,22%,20%
06037576200,"Census Tract 5762, Los Angeles County, California",ACSSF,ca,140,0,6226,,,,,6,37,,,576200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037576200,Census Tract 5762,,,,2582,725,849,28%,33%
06037576301,"Census Tract 5763.01, Los Angeles County, California",ACSSF,ca,140,0,6227,,,,,6,37,,,576301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037576301,Census Tract 5763.01,,,,1790,590,563,33%,31%
06037576302,"Census Tract 5763.02, Los Angeles County, California",ACSSF,ca,140,0,6228,,,,,6,37,,,576302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037576302,Census Tract 5763.02,,,,950,279,320,29%,34%
06037576401,"Census Tract 5764.01, Los Angeles County, California",ACSSF,ca,140,0,6229,,,,,6,37,,,576401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037576401,Census Tract 5764.01,,,,1153,367,298,32%,26%
06037576402,"Census Tract 5764.02, Los Angeles County, California",ACSSF,ca,140,0,6230,,,,,6,37,,,576402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037576402,Census Tract 5764.02,,,,1070,325,312,30%,29%
06037576403,"Census Tract 5764.03, Los Angeles County, California",ACSSF,ca,140,0,6231,,,,,6,37,,,576403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037576403,Census Tract 5764.03,,,,1218,252,507,21%,42%
06037576501,"Census Tract 5765.01, Los Angeles County, California",ACSSF,ca,140,0,6232,,,,,6,37,,,576501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037576501,Census Tract 5765.01,,,,1288,428,429,33%,33%
06037576502,"Census Tract 5765.02, Los Angeles County, California",ACSSF,ca,140,0,6233,,,,,6,37,,,576502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037576502,Census Tract 5765.02,,,,1724,427,481,25%,28%
06037576503,"Census Tract 5765.03, Los Angeles County, California",ACSSF,ca,140,0,6234,,,,,6,37,,,576503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037576503,Census Tract 5765.03,,,,1534,567,270,37%,18%
06037576601,"Census Tract 5766.01, Los Angeles County, California",ACSSF,ca,140,0,6235,,,,,6,37,,,576601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037576601,Census Tract 5766.01,,,,2023,549,742,27%,37%
06037576602,"Census Tract 5766.02, Los Angeles County, California",ACSSF,ca,140,0,6236,,,,,6,37,,,576602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037576602,Census Tract 5766.02,,,,2355,764,465,32%,20%
06037576700,"Census Tract 5767, Los Angeles County, California",ACSSF,ca,140,0,6237,,,,,6,37,,,576700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037576700,Census Tract 5767,,,,1171,318,138,27%,12%
06037576801,"Census Tract 5768.01, Los Angeles County, California",ACSSF,ca,140,0,6238,,,,,6,37,,,576801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037576801,Census Tract 5768.01,,,,1433,526,163,37%,11%
06037576802,"Census Tract 5768.02, Los Angeles County, California",ACSSF,ca,140,0,6239,,,,,6,37,,,576802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037576802,Census Tract 5768.02,,,,1388,313,409,23%,29%
06037576901,"Census Tract 5769.01, Los Angeles County, California",ACSSF,ca,140,0,6240,,,,,6,37,,,576901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037576901,Census Tract 5769.01,,,,1573,437,406,28%,26%
06037576903,"Census Tract 5769.03, Los Angeles County, California",ACSSF,ca,140,0,6241,,,,,6,37,,,576903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037576903,Census Tract 5769.03,,,,1154,337,453,29%,39%
06037576904,"Census Tract 5769.04, Los Angeles County, California",ACSSF,ca,140,0,6242,,,,,6,37,,,576904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037576904,Census Tract 5769.04,,,,938,210,336,22%,36%
06037577000,"Census Tract 5770, Los Angeles County, California",ACSSF,ca,140,0,6243,,,,,6,37,,,577000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037577000,Census Tract 5770,,,,2656,454,782,17%,29%
06037577100,"Census Tract 5771, Los Angeles County, California",ACSSF,ca,140,0,6244,,,,,6,37,,,577100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037577100,Census Tract 5771,,,,2355,539,404,23%,17%
06037577200,"Census Tract 5772, Los Angeles County, California",ACSSF,ca,140,0,6245,,,,,6,37,,,577200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037577200,Census Tract 5772,,,,2497,539,306,22%,12%
06037577300,"Census Tract 5773, Los Angeles County, California",ACSSF,ca,140,0,6246,,,,,6,37,,,577300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037577300,Census Tract 5773,,,,2735,662,411,24%,15%
06037577400,"Census Tract 5774, Los Angeles County, California",ACSSF,ca,140,0,6247,,,,,6,37,,,577400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037577400,Census Tract 5774,,,,1081,191,221,18%,20%
06037577501,"Census Tract 5775.01, Los Angeles County, California",ACSSF,ca,140,0,6248,,,,,6,37,,,577501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037577501,Census Tract 5775.01,,,,578,86,176,15%,30%
06037577504,"Census Tract 5775.04, Los Angeles County, California",ACSSF,ca,140,0,6249,,,,,6,37,,,577504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037577504,Census Tract 5775.04,,,,392,84,87,21%,22%
06037577602,"Census Tract 5776.02, Los Angeles County, California",ACSSF,ca,140,0,6250,,,,,6,37,,,577602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US06037577602,Census Tract 5776.02,,,,501,190,110,38%,22%
