Geo_FIPS,Geo_QName,Geo_FILEID,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A10060_001,SE_A10060_002,SE_A10060_003,PCT_SE_A10060_002,PCT_SE_A10060_003
"06037192620","Census Tract 1926.20, Los Angeles County, California","ACSSF","ca","140","00","0004699",,,,,"06","037",,,"192620",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037192620","Census Tract 1926.20",,,,1146,45,1101,3.93,96.07
"06037192700","Census Tract 1927, Los Angeles County, California","ACSSF","ca","140","00","0004700",,,,,"06","037",,,"192700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037192700","Census Tract 1927",,,,1205,140,1065,11.62,88.38
"06037194101","Census Tract 1941.01, Los Angeles County, California","ACSSF","ca","140","00","0004701",,,,,"06","037",,,"194101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037194101","Census Tract 1941.01",,,,1753,609,1144,34.74,65.26
"06037194102","Census Tract 1941.02, Los Angeles County, California","ACSSF","ca","140","00","0004702",,,,,"06","037",,,"194102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037194102","Census Tract 1941.02",,,,1372,1110,262,80.9,19.1
"06037194200","Census Tract 1942, Los Angeles County, California","ACSSF","ca","140","00","0004703",,,,,"06","037",,,"194200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037194200","Census Tract 1942",,,,1590,1113,477,70,30
"06037194300","Census Tract 1943, Los Angeles County, California","ACSSF","ca","140","00","0004704",,,,,"06","037",,,"194300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037194300","Census Tract 1943",,,,1387,1101,286,79.38,20.62
"06037194401","Census Tract 1944.01, Los Angeles County, California","ACSSF","ca","140","00","0004705",,,,,"06","037",,,"194401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037194401","Census Tract 1944.01",,,,1316,227,1089,17.25,82.75
"06037194402","Census Tract 1944.02, Los Angeles County, California","ACSSF","ca","140","00","0004706",,,,,"06","037",,,"194402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037194402","Census Tract 1944.02",,,,2097,762,1335,36.34,63.66
"06037194500","Census Tract 1945, Los Angeles County, California","ACSSF","ca","140","00","0004707",,,,,"06","037",,,"194500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037194500","Census Tract 1945",,,,940,391,549,41.6,58.4
"06037195100","Census Tract 1951, Los Angeles County, California","ACSSF","ca","140","00","0004708",,,,,"06","037",,,"195100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037195100","Census Tract 1951",,,,2128,1280,848,60.15,39.85
"06037195201","Census Tract 1952.01, Los Angeles County, California","ACSSF","ca","140","00","0004709",,,,,"06","037",,,"195201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037195201","Census Tract 1952.01",,,,1547,326,1221,21.07,78.93
"06037195202","Census Tract 1952.02, Los Angeles County, California","ACSSF","ca","140","00","0004710",,,,,"06","037",,,"195202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037195202","Census Tract 1952.02",,,,1412,653,759,46.25,53.75
"06037195300","Census Tract 1953, Los Angeles County, California","ACSSF","ca","140","00","0004711",,,,,"06","037",,,"195300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037195300","Census Tract 1953",,,,1378,300,1078,21.77,78.23
"06037195400","Census Tract 1954, Los Angeles County, California","ACSSF","ca","140","00","0004712",,,,,"06","037",,,"195400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037195400","Census Tract 1954",,,,2204,1015,1189,46.05,53.95
"06037195500","Census Tract 1955, Los Angeles County, California","ACSSF","ca","140","00","0004713",,,,,"06","037",,,"195500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037195500","Census Tract 1955",,,,2419,1010,1409,41.75,58.25
"06037195600","Census Tract 1956, Los Angeles County, California","ACSSF","ca","140","00","0004714",,,,,"06","037",,,"195600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037195600","Census Tract 1956",,,,1205,373,832,30.95,69.05
"06037195710","Census Tract 1957.10, Los Angeles County, California","ACSSF","ca","140","00","0004715",,,,,"06","037",,,"195710",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037195710","Census Tract 1957.10",,,,1542,186,1356,12.06,87.94
"06037195720","Census Tract 1957.20, Los Angeles County, California","ACSSF","ca","140","00","0004716",,,,,"06","037",,,"195720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037195720","Census Tract 1957.20",,,,824,158,666,19.17,80.83
"06037195802","Census Tract 1958.02, Los Angeles County, California","ACSSF","ca","140","00","0004717",,,,,"06","037",,,"195802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037195802","Census Tract 1958.02",,,,1029,227,802,22.06,77.94
"06037195803","Census Tract 1958.03, Los Angeles County, California","ACSSF","ca","140","00","0004718",,,,,"06","037",,,"195803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037195803","Census Tract 1958.03",,,,1063,272,791,25.59,74.41
"06037195804","Census Tract 1958.04, Los Angeles County, California","ACSSF","ca","140","00","0004719",,,,,"06","037",,,"195804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037195804","Census Tract 1958.04",,,,1122,200,922,17.83,82.17
"06037195901","Census Tract 1959.01, Los Angeles County, California","ACSSF","ca","140","00","0004720",,,,,"06","037",,,"195901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037195901","Census Tract 1959.01",,,,1114,161,953,14.45,85.55
"06037195902","Census Tract 1959.02, Los Angeles County, California","ACSSF","ca","140","00","0004721",,,,,"06","037",,,"195902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037195902","Census Tract 1959.02",,,,991,261,730,26.34,73.66
"06037195903","Census Tract 1959.03, Los Angeles County, California","ACSSF","ca","140","00","0004722",,,,,"06","037",,,"195903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037195903","Census Tract 1959.03",,,,889,154,735,17.32,82.68
"06037197200","Census Tract 1972, Los Angeles County, California","ACSSF","ca","140","00","0004723",,,,,"06","037",,,"197200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037197200","Census Tract 1972",,,,1179,579,600,49.11,50.89
"06037197300","Census Tract 1973, Los Angeles County, California","ACSSF","ca","140","00","0004724",,,,,"06","037",,,"197300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037197300","Census Tract 1973",,,,1778,480,1298,27,73
"06037197410","Census Tract 1974.10, Los Angeles County, California","ACSSF","ca","140","00","0004725",,,,,"06","037",,,"197410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037197410","Census Tract 1974.10",,,,1769,824,945,46.58,53.42
"06037197420","Census Tract 1974.20, Los Angeles County, California","ACSSF","ca","140","00","0004726",,,,,"06","037",,,"197420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037197420","Census Tract 1974.20",,,,1574,493,1081,31.32,68.68
"06037197500","Census Tract 1975, Los Angeles County, California","ACSSF","ca","140","00","0004727",,,,,"06","037",,,"197500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037197500","Census Tract 1975",,,,1641,294,1347,17.92,82.08
"06037197600","Census Tract 1976, Los Angeles County, California","ACSSF","ca","140","00","0004728",,,,,"06","037",,,"197600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037197600","Census Tract 1976",,,,840,165,675,19.64,80.36
"06037197700","Census Tract 1977, Los Angeles County, California","ACSSF","ca","140","00","0004729",,,,,"06","037",,,"197700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037197700","Census Tract 1977",,,,2044,283,1761,13.85,86.15
"06037199001","Census Tract 1990.01, Los Angeles County, California","ACSSF","ca","140","00","0004730",,,,,"06","037",,,"199001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037199001","Census Tract 1990.01",,,,673,48,625,7.13,92.87
"06037199002","Census Tract 1990.02, Los Angeles County, California","ACSSF","ca","140","00","0004731",,,,,"06","037",,,"199002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037199002","Census Tract 1990.02",,,,993,197,796,19.84,80.16
"06037199110","Census Tract 1991.10, Los Angeles County, California","ACSSF","ca","140","00","0004732",,,,,"06","037",,,"199110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037199110","Census Tract 1991.10",,,,786,462,324,58.78,41.22
"06037199120","Census Tract 1991.20, Los Angeles County, California","ACSSF","ca","140","00","0004733",,,,,"06","037",,,"199120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037199120","Census Tract 1991.20",,,,1109,202,907,18.21,81.79
"06037199201","Census Tract 1992.01, Los Angeles County, California","ACSSF","ca","140","00","0004734",,,,,"06","037",,,"199201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037199201","Census Tract 1992.01",,,,1113,299,814,26.86,73.14
"06037199202","Census Tract 1992.02, Los Angeles County, California","ACSSF","ca","140","00","0004735",,,,,"06","037",,,"199202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037199202","Census Tract 1992.02",,,,920,492,428,53.48,46.52
"06037199300","Census Tract 1993, Los Angeles County, California","ACSSF","ca","140","00","0004736",,,,,"06","037",,,"199300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037199300","Census Tract 1993",,,,1324,762,562,57.55,42.45
"06037199400","Census Tract 1994, Los Angeles County, California","ACSSF","ca","140","00","0004737",,,,,"06","037",,,"199400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037199400","Census Tract 1994",,,,1476,364,1112,24.66,75.34
"06037199700","Census Tract 1997, Los Angeles County, California","ACSSF","ca","140","00","0004738",,,,,"06","037",,,"199700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037199700","Census Tract 1997",,,,1213,258,955,21.27,78.73
"06037199801","Census Tract 1998.01, Los Angeles County, California","ACSSF","ca","140","00","0004739",,,,,"06","037",,,"199801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037199801","Census Tract 1998.01",,,,889,355,534,39.93,60.07
"06037199802","Census Tract 1998.02, Los Angeles County, California","ACSSF","ca","140","00","0004740",,,,,"06","037",,,"199802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037199802","Census Tract 1998.02",,,,615,219,396,35.61,64.39
"06037199900","Census Tract 1999, Los Angeles County, California","ACSSF","ca","140","00","0004741",,,,,"06","037",,,"199900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037199900","Census Tract 1999",,,,852,157,695,18.43,81.57
"06037201110","Census Tract 2011.10, Los Angeles County, California","ACSSF","ca","140","00","0004742",,,,,"06","037",,,"201110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037201110","Census Tract 2011.10",,,,773,534,239,69.08,30.92
"06037201120","Census Tract 2011.20, Los Angeles County, California","ACSSF","ca","140","00","0004743",,,,,"06","037",,,"201120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037201120","Census Tract 2011.20",,,,1244,475,769,38.18,61.82
"06037201200","Census Tract 2012, Los Angeles County, California","ACSSF","ca","140","00","0004744",,,,,"06","037",,,"201200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037201200","Census Tract 2012",,,,764,427,337,55.89,44.11
"06037201301","Census Tract 2013.01, Los Angeles County, California","ACSSF","ca","140","00","0004745",,,,,"06","037",,,"201301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037201301","Census Tract 2013.01",,,,1045,514,531,49.19,50.81
"06037201302","Census Tract 2013.02, Los Angeles County, California","ACSSF","ca","140","00","0004746",,,,,"06","037",,,"201302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037201302","Census Tract 2013.02",,,,1806,1250,556,69.21,30.79
"06037201401","Census Tract 2014.01, Los Angeles County, California","ACSSF","ca","140","00","0004747",,,,,"06","037",,,"201401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037201401","Census Tract 2014.01",,,,1265,603,662,47.67,52.33
"06037201402","Census Tract 2014.02, Los Angeles County, California","ACSSF","ca","140","00","0004748",,,,,"06","037",,,"201402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037201402","Census Tract 2014.02",,,,1508,1065,443,70.62,29.38
"06037201501","Census Tract 2015.01, Los Angeles County, California","ACSSF","ca","140","00","0004749",,,,,"06","037",,,"201501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037201501","Census Tract 2015.01",,,,1506,644,862,42.76,57.24
"06037201503","Census Tract 2015.03, Los Angeles County, California","ACSSF","ca","140","00","0004750",,,,,"06","037",,,"201503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037201503","Census Tract 2015.03",,,,989,310,679,31.34,68.66
"06037201504","Census Tract 2015.04, Los Angeles County, California","ACSSF","ca","140","00","0004751",,,,,"06","037",,,"201504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037201504","Census Tract 2015.04",,,,610,350,260,57.38,42.62
"06037201601","Census Tract 2016.01, Los Angeles County, California","ACSSF","ca","140","00","0004752",,,,,"06","037",,,"201601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037201601","Census Tract 2016.01",,,,716,419,297,58.52,41.48
"06037201602","Census Tract 2016.02, Los Angeles County, California","ACSSF","ca","140","00","0004753",,,,,"06","037",,,"201602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037201602","Census Tract 2016.02",,,,771,428,343,55.51,44.49
"06037201700","Census Tract 2017, Los Angeles County, California","ACSSF","ca","140","00","0004754",,,,,"06","037",,,"201700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037201700","Census Tract 2017",,,,1424,801,623,56.25,43.75
"06037203100","Census Tract 2031, Los Angeles County, California","ACSSF","ca","140","00","0004755",,,,,"06","037",,,"203100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037203100","Census Tract 2031",,,,1280,157,1123,12.27,87.73
"06037203200","Census Tract 2032, Los Angeles County, California","ACSSF","ca","140","00","0004756",,,,,"06","037",,,"203200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037203200","Census Tract 2032",,,,1324,422,902,31.87,68.13
"06037203300","Census Tract 2033, Los Angeles County, California","ACSSF","ca","140","00","0004757",,,,,"06","037",,,"203300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037203300","Census Tract 2033",,,,423,106,317,25.06,74.94
"06037203500","Census Tract 2035, Los Angeles County, California","ACSSF","ca","140","00","0004758",,,,,"06","037",,,"203500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037203500","Census Tract 2035",,,,970,309,661,31.86,68.14
"06037203601","Census Tract 2036.01, Los Angeles County, California","ACSSF","ca","140","00","0004759",,,,,"06","037",,,"203601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037203601","Census Tract 2036.01",,,,809,113,696,13.97,86.03
"06037203602","Census Tract 2036.02, Los Angeles County, California","ACSSF","ca","140","00","0004760",,,,,"06","037",,,"203602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037203602","Census Tract 2036.02",,,,573,157,416,27.4,72.6
"06037203710","Census Tract 2037.10, Los Angeles County, California","ACSSF","ca","140","00","0004761",,,,,"06","037",,,"203710",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037203710","Census Tract 2037.10",,,,832,216,616,25.96,74.04
"06037203720","Census Tract 2037.20, Los Angeles County, California","ACSSF","ca","140","00","0004762",,,,,"06","037",,,"203720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037203720","Census Tract 2037.20",,,,1019,282,737,27.67,72.33
"06037203800","Census Tract 2038, Los Angeles County, California","ACSSF","ca","140","00","0004763",,,,,"06","037",,,"203800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037203800","Census Tract 2038",,,,1266,449,817,35.47,64.53
"06037203900","Census Tract 2039, Los Angeles County, California","ACSSF","ca","140","00","0004764",,,,,"06","037",,,"203900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037203900","Census Tract 2039",,,,715,272,443,38.04,61.96
"06037204110","Census Tract 2041.10, Los Angeles County, California","ACSSF","ca","140","00","0004765",,,,,"06","037",,,"204110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037204110","Census Tract 2041.10",,,,837,370,467,44.21,55.79
"06037204120","Census Tract 2041.20, Los Angeles County, California","ACSSF","ca","140","00","0004766",,,,,"06","037",,,"204120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037204120","Census Tract 2041.20",,,,701,190,511,27.1,72.9
"06037204200","Census Tract 2042, Los Angeles County, California","ACSSF","ca","140","00","0004767",,,,,"06","037",,,"204200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037204200","Census Tract 2042",,,,1008,237,771,23.51,76.49
"06037204300","Census Tract 2043, Los Angeles County, California","ACSSF","ca","140","00","0004768",,,,,"06","037",,,"204300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037204300","Census Tract 2043",,,,1335,421,914,31.54,68.46
"06037204410","Census Tract 2044.10, Los Angeles County, California","ACSSF","ca","140","00","0004769",,,,,"06","037",,,"204410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037204410","Census Tract 2044.10",,,,673,78,595,11.59,88.41
"06037204420","Census Tract 2044.20, Los Angeles County, California","ACSSF","ca","140","00","0004770",,,,,"06","037",,,"204420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037204420","Census Tract 2044.20",,,,864,68,796,7.87,92.13
"06037204600","Census Tract 2046, Los Angeles County, California","ACSSF","ca","140","00","0004771",,,,,"06","037",,,"204600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037204600","Census Tract 2046",,,,1137,304,833,26.74,73.26
"06037204700","Census Tract 2047, Los Angeles County, California","ACSSF","ca","140","00","0004772",,,,,"06","037",,,"204700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037204700","Census Tract 2047",,,,1241,646,595,52.05,47.95
"06037204810","Census Tract 2048.10, Los Angeles County, California","ACSSF","ca","140","00","0004773",,,,,"06","037",,,"204810",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037204810","Census Tract 2048.10",,,,1357,467,890,34.41,65.59
"06037204820","Census Tract 2048.20, Los Angeles County, California","ACSSF","ca","140","00","0004774",,,,,"06","037",,,"204820",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037204820","Census Tract 2048.20",,,,530,230,300,43.4,56.6
"06037204910","Census Tract 2049.10, Los Angeles County, California","ACSSF","ca","140","00","0004775",,,,,"06","037",,,"204910",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037204910","Census Tract 2049.10",,,,950,155,795,16.32,83.68
"06037204920","Census Tract 2049.20, Los Angeles County, California","ACSSF","ca","140","00","0004776",,,,,"06","037",,,"204920",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037204920","Census Tract 2049.20",,,,679,240,439,35.35,64.65
"06037205110","Census Tract 2051.10, Los Angeles County, California","ACSSF","ca","140","00","0004777",,,,,"06","037",,,"205110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037205110","Census Tract 2051.10",,,,851,0,851,0,100
"06037205120","Census Tract 2051.20, Los Angeles County, California","ACSSF","ca","140","00","0004778",,,,,"06","037",,,"205120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037205120","Census Tract 2051.20",,,,885,99,786,11.19,88.81
"06037206010","Census Tract 2060.10, Los Angeles County, California","ACSSF","ca","140","00","0004779",,,,,"06","037",,,"206010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037206010","Census Tract 2060.10",,,,1474,100,1374,6.78,93.22
"06037206020","Census Tract 2060.20, Los Angeles County, California","ACSSF","ca","140","00","0004780",,,,,"06","037",,,"206020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037206020","Census Tract 2060.20",,,,262,0,262,0,100
"06037206050","Census Tract 2060.50, Los Angeles County, California","ACSSF","ca","140","00","0004781",,,,,"06","037",,,"206050",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037206050","Census Tract 2060.50",,,,805,16,789,1.99,98.01
"06037206051","Census Tract 2060.51, Los Angeles County, California","ACSSF","ca","140","00","0004782",,,,,"06","037",,,"206051",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037206051","Census Tract 2060.51",,,,796,350,446,43.97,56.03
"06037206052","Census Tract 2060.52, Los Angeles County, California","ACSSF","ca","140","00","0004783",,,,,"06","037",,,"206052",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037206052","Census Tract 2060.52",,,,1787,101,1686,5.65,94.35
"06037206053","Census Tract 2060.53, Los Angeles County, California","ACSSF","ca","140","00","0004784",,,,,"06","037",,,"206053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037206053","Census Tract 2060.53",,,,1156,149,1007,12.89,87.11
"06037206054","Census Tract 2060.54, Los Angeles County, California","ACSSF","ca","140","00","0004785",,,,,"06","037",,,"206054",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037206054","Census Tract 2060.54",,,,628,84,544,13.38,86.62
"06037206201","Census Tract 2062.01, Los Angeles County, California","ACSSF","ca","140","00","0004786",,,,,"06","037",,,"206201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037206201","Census Tract 2062.01",,,,1203,71,1132,5.9,94.1
"06037206202","Census Tract 2062.02, Los Angeles County, California","ACSSF","ca","140","00","0004787",,,,,"06","037",,,"206202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037206202","Census Tract 2062.02",,,,1225,239,986,19.51,80.49
"06037206301","Census Tract 2063.01, Los Angeles County, California","ACSSF","ca","140","00","0004788",,,,,"06","037",,,"206301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037206301","Census Tract 2063.01",,,,1063,31,1032,2.92,97.08
"06037206302","Census Tract 2063.02, Los Angeles County, California","ACSSF","ca","140","00","0004789",,,,,"06","037",,,"206302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14000US06037206302","Census Tract 2063.02",,,,631,0,631,0,100
